Time/s,Azimuth/deg,Zenith/deg
9.603984331222073,-1.5211216831862255,2.334453638559055
9.661049806258877,-1.5301599665117833,2.0791169081775944
9.711494080338678,-1.5381495546294903,1.8223552549214745
9.755282581475768,-1.5450849718747386,1.5643446504023093
9.79238529921875,-1.5509614650589802,1.305261922200517
9.82277680521821,-1.5557750067273244,1.0452846326765346
9.84643627065402,-1.559522297918753,0.78459095727845
9.863347480510393,-1.5622007704270653,0.5233595624294397
9.873498844688823,-1.5638085885609965,0.2617694830787314
9.876883405951377,-1.56434465040231,6.123233995736766e-16
-9.902680687415705,-1.391731009600646,6.123233995736766e-16
-9.899287286069095,-1.3912540981429133,0.2617694830787314
-9.889109407697049,-1.3898236906210064,0.5233595624294397
-9.872154027709003,-1.3874407673647904,0.78459095727845
-9.848432766475463,-1.3841069615108352,1.0452846326765346
-9.817961881363972,-1.3798245578831456,1.305261922200517
-9.780762255597136,-1.374596491427258,1.5643446504023093
-9.736859383940288,-1.3684263451987726,1.8223552549214745
-9.686283355228664,-1.3613183479077087,2.0791169081775944
-9.629068831746018,-1.3532773710203583,2.334453638559055
-9.565255025468813,-1.3443089254206233,2.5881904510252074
-9.494885671192302,-1.3344191576331341,2.840153447039228
-9.418008996556877,-1.3236148456107273,3.0901699437494745
-9.334677688995258,-1.3119033940891758,3.338068592337709
-9.244948859623156,-1.2992928295123523,3.583679495453004
-9.14888400409817,-1.285791794531306,3.8268343236508984
-9.046548960473725,-1.2714095420810212,4.067366430758002
-8.938013864076975,-1.2561559290389175,4.3051109680829525
-8.823353099441544,-1.2400414094694396,4.539904997395468
-8.702645249328077,-1.2230770274593619,4.771587602596084
-8.575973040867547,-1.2052744095487238,5.000000000000001
-8.44342328886422,-1.1866457567625814,5.224985647159489
-8.305086836297113,-1.1672038362490325,5.446390350150271
-8.161058492060747,-1.1469619725292504,5.664062369248328
-8.011436965987892,-1.1259340383655259,5.877852522924732
-7.856324801198753,-1.1041344452535655,6.087614290087206
-7.695828303823055,-1.081578133545575,6.2932039104983755
-7.5300574701431175,-1.0582805622108853,6.494480483301837
-7.359125911207906,-1.0342576982411498,6.691306063588582
-7.183150774969695,-1.0095260057073647,6.88354575693754
-7.002252665996706,-0.9841024344762168,7.0710678118654755
-6.816555562816768,-0.9580044085934925,7.253743710122876
-6.626186732948626,-0.9312498143425062,7.431448254773942
-6.431276645679131,-0.9038569879857358,7.6040596560003095
-6.231958882646124,-0.8758447031980635,7.771459614569709
-6.028370046288244,-0.8472321582002388,7.933533402912351
-5.820649666224441,-0.8180389626013742,8.090169943749475
-5.608940103627346,-0.7882851239595003,8.241261886220157
-5.393386453656034,-0.7579910340693853,8.386705679454241
-5.1741364460150505,-0.7271774549870159,8.526401643540922
-4.951340343707852,-0.6958655048003229,8.660254037844387
-4.725150840054045,-0.6640766431558974,8.788171126619654
-4.495722954041014,-0.6318326565516212,8.910065241883679
-4.263213924081657,-0.59915564340529,9.025852843498607
-4.027783100251022,-0.5660679989094611,9.135454576426008
-3.7895918350757287,-0.532592399682907,9.238795325112868
-3.5488033729510104,-0.49875178822919414,9.335804264972017
-3.3055827382611556,-0.4645693572130367,9.426414910921784
-3.060096622280039,-0.4300685335652027,9.510565162951535
-2.812513268929249,-0.39527296242686577,9.58819734868193
-2.5630023594721063,-0.3602064909444063,9.659258262890683
-2.3117348962226067,-0.3248931519257694,9.723699203976766
-2.058883085348971,-0.28935714736957757,9.781476007338057
-1.8046202188521412,-0.25362283187829066,9.832549075639546
-1.5491205558001013,-0.21771469596677748,9.876883405951379
-1.2925592028994146,-0.18165734927774038,9.914448613738104
-1.035111994485834,-0.14547550371549542,9.945218953682733
-0.7769553720162301,-0.10919395650966737,9.969173337331279
-0.5182662631444334,-0.07283757322040746,9.986295347545738
-0.2592219604638547,-0.036431270696780226,9.996573249755572
-0.0,-0.0,10.0
0.2592219604638547,0.036431270696780226,9.996573249755572
0.5182662631444334,0.07283757322040746,9.986295347545738
0.7769553720162301,0.10919395650966737,9.969173337331279
1.035111994485834,0.14547550371549542,9.945218953682733
1.2925592028994146,0.18165734927774038,9.914448613738104
1.5491205558001013,0.21771469596677748,9.876883405951379
1.8046202188521412,0.25362283187829066,9.832549075639546
2.058883085348971,0.28935714736957757,9.781476007338057
2.3117348962226067,0.3248931519257694,9.723699203976766
2.5630023594721063,0.3602064909444063,9.659258262890683
2.812513268929249,0.39527296242686577,9.58819734868193
3.060096622280039,0.4300685335652027,9.510565162951535
3.3055827382611556,0.4645693572130367,9.426414910921784
3.5488033729510104,0.49875178822919414,9.335804264972017
3.7895918350757287,0.532592399682907,9.238795325112868
4.027783100251022,0.5660679989094611,9.135454576426008
4.263213924081657,0.59915564340529,9.025852843498607
4.495722954041014,0.6318326565516212,8.910065241883679
4.725150840054045,0.6640766431558974,8.788171126619654
4.951340343707852,0.6958655048003229,8.660254037844387
5.1741364460150505,0.7271774549870159,8.526401643540922
5.393386453656034,0.7579910340693853,8.386705679454241
5.608940103627346,0.7882851239595003,8.241261886220157
5.820649666224441,0.8180389626013742,8.090169943749475
6.028370046288244,0.8472321582002388,7.933533402912351
6.231958882646124,0.8758447031980635,7.771459614569709
6.431276645679131,0.9038569879857358,7.6040596560003095
6.626186732948626,0.9312498143425062,7.431448254773942
6.816555562816768,0.9580044085934925,7.253743710122876
7.002252665996706,0.9841024344762168,7.0710678118654755
7.183150774969695,1.0095260057073647,6.88354575693754
7.359125911207906,1.0342576982411498,6.691306063588582
7.5300574701431175,1.0582805622108853,6.494480483301837
7.695828303823055,1.081578133545575,6.2932039104983755
7.856324801198753,1.1041344452535655,6.087614290087206
8.011436965987892,1.1259340383655259,5.877852522924732
